s_m,x_m,y_m,psi_rad,kappa_radpm,vx_realistic_mps,ax_realistic_mps2
1943.6201158,628.0186596,1543.6437818,-1.5078869,-0.0005053,61.4687500624478,0.60890704258716
1945.6197249,630.0143745,1543.7684547,-1.5089423,-0.0005504,61.488443316175,0.605475141815941
1947.6193341,632.0102339,1543.8909306,-1.5100896,-0.000597,61.507887071376,0.597994482789739
1949.6189433,634.0062343,1544.0110236,-1.5113297,-0.0006432,61.527190565732,0.593867773452245
1951.6185524,636.0023811,1544.1285491,-1.5126615,-0.0006888,61.546359302349,0.589906412695636
1953.6181616,637.9986994,1544.2433285,-1.5140805,-0.0007305,61.565258371522,0.58178742586729
1955.6177708,639.9951781,1544.3551921,-1.5155809,-0.0007684,61.5840196173235,0.577721355409461
1957.61738,641.9918179,1544.4639881,-1.5171517,-0.0008025,61.6026488018263,0.573828919735532
1959.6169891,643.988645,1544.5695875,-1.51878,-0.000826,61.6210450148369,0.56682311543042
1961.6165983,645.9856373,1544.6718896,-1.5204512,-0.0008417,61.6393047391294,0.562784968858079
1963.6162075,647.9827867,1544.7708309,-1.5221427,-0.0008499,61.6570494004822,0.547069910020005
1965.6158167,649.9801238,1544.8663893,-1.5238345,-0.0008422,61.6539445843974,-0.0957331956554497
1967.6154258,651.9776097,1544.9585847,-1.5255072,-0.0008273,61.6306864044751,-0.716984166852126
1969.615035,653.975226,1545.0474757,-1.5271399,-0.0008056,61.5877445954816,-1.32306410884661
1971.6146442,655.9730184,1545.1331576,-1.5287175,-0.0007723,61.4931212667962,-2.91214934032335
1973.6142533,657.9709253,1545.2157545,-1.5302261,-0.0007342,61.3663511263636,-3.89448932012863
1975.6138625,659.9689227,1545.2954177,-1.5316516,-0.0006914,61.2083854548087,-4.84159619282056
1977.6134717,661.9670819,1545.372326,-1.5329828,-0.00064,60.9835276837728,-6.87029276194454
1979.6130809,663.9653136,1545.446676,-1.5342115,-0.0005893,60.7226124086511,-7.94029929103748
1981.61269,665.9635911,1545.5186699,-1.5353396,-0.0005388,60.4268090489387,-8.96085287228433
1983.6122992,667.9620034,1545.5885195,-1.5363562,-0.000478,60.064533401443,-10.9149025479173
1985.6119084,669.9604471,1545.6564588,-1.5372482,-0.0004115,59.6708089676947,-11.7879858409222
1987.6115176,671.9589434,1545.7227546,-1.5379992,-0.0003399,59.2468248888528,-12.6072593206521
1989.6111267,673.9575107,1545.7876858,-1.5386183,-0.0002792,58.7743906059782,-13.9420420486888
1991.6107359,675.9561034,1545.8515007,-1.539116,-0.0002187,58.2853320823263,-14.3150609521722
1993.6103451,677.9547072,1545.9144413,-1.5394929,-0.0001585,57.7806059570258,-14.6482400626023
1995.6099542,679.953359,1545.9767436,-1.5397585,-0.0001073,57.2672695912155,-14.7674508803068
1997.6095634,681.9520109,1546.0386148,-1.5399276,-0.0000673,56.7510901237082,-14.716359627596
1999.6091726,683.9506573,1546.1002152,-1.5400326,-0.000038,56.2322073569,-14.6591358951174
2001.6087818,685.9493337,1546.161656,-1.5400926,-0.000022,55.7102649307364,-14.6097361365794
2003.6083909,687.9480004,1546.223008,-1.540122,-0.0000087,55.1870422045288,-14.5088335936263
2005.6080001,689.9466587,1546.2843247,-1.5401284,0.0000021,54.6625814547311,-14.4057688845736
2007.6076093,691.9453355,1546.3456456,-1.5401208,0.0000056,54.135552354497,-14.3377472379659
2009.6072184,693.9440022,1546.406988,-1.5401076,0.0000063,53.6070682610092,-14.2378480839038
2011.6068276,695.9426626,1546.4683548,-1.540097,0.0000044,53.0771825028367,-14.1353783281925
2013.6064368,697.9413341,1546.5297391,-1.5400908,0.0000018,52.5444044291542,-14.0709658729617
2015.606046,699.9399996,1546.5911306,-1.5400893,-0.0000001,52.0099768740978,-13.9719157049108
2017.6056551,701.9386623,1546.6525219,-1.5400907,-0.0000013,51.4739650042386,-13.8698661619929
2019.6052643,703.9373313,1546.7139092,-1.5400931,-0.0000012,50.9346874434559,-13.8093704247402
2021.6048735,705.9359974,1546.7752916,-1.5400953,-0.0000009,50.3935379312734,-13.7111090836791
2023.6044827,707.9346625,1546.8366703,-1.5400967,-0.0000005,49.8505958505967,-13.6093489095651
2025.6040918,709.9333304,1546.8980471,-1.5400974,-0.0000002,49.3039637960248,-13.5529140820097
2027.603701,711.931997,1546.9594232,-1.5400975,0,48.7552042283708,-13.4553558389254
2029.6033102,713.9306635,1547.0207993,-1.5400975,0,48.2044135335383,-13.3537231269432
2031.6029193,715.9293305,1547.0821754,-1.5400974,0,47.6494460722933,-13.3015430655894
2033.6025285,717.9279974,1547.1435514,-1.5400976,-0.0000001,47.0920554477457,-13.2045863518803
2035.6021377,719.9266645,1547.2049271,-1.5400978,-0.0000001,46.532358431332,-13.1028865819389
2037.6017469,721.9253314,1547.2663023,-1.540098,-0.0000001,45.967921744569,-13.0551889006932
2039.601356,723.9239985,1547.327677,-1.5400983,-0.0000001,45.4007164576835,-12.9587264440457
2041.6009652,725.9226657,1547.3890511,-1.5400986,-0.0000001,44.8308845078705,-12.8567244822004
2043.6005744,727.921333,1547.4504248,-1.5400988,-0.0000001,44.2556550700059,-12.8138038379414
2045.6001836,729.9200004,1547.5117981,-1.540099,-0.0000001,43.6772502124578,-12.7176899250347
2047.5997927,731.9186671,1547.5731709,-1.5400992,-0.0000001,43.0958414124817,-12.6151253942266
2049.5994019,733.9173351,1547.6345435,-1.5400993,-0.0000001,42.5082586913529,-12.5773301300054
2051.5990111,735.9160029,1547.6959157,-1.5400995,-0.0000001,41.9170150514663,-12.4814154051009
2053.5986202,737.9146686,1547.7572876,-1.5400996,-0.0000001,41.3223185808452,-12.3779537530599
2055.5982294,739.9133378,1547.8186593,-1.5400998,-0.0000001,40.7205199364061,-12.3457296069694
2057.5978386,741.9120058,1547.8800306,-1.5400999,-0.0000001,40.1144738002644,-12.2498275210828
2059.5974478,743.9106702,1547.9414015,-1.5401001,-0.0000001,39.5044329341302,-12.1450698528784
2061.5970569,745.9093409,1548.0027724,-1.5401002,-0.0000001,38.8861646181309,-12.1189743382371
2063.5966661,747.9080093,1548.0641429,-1.5401004,-0.0000001,38.2629289701423,-12.0228656014926
2065.5962753,749.906672,1548.1255128,-1.5401006,-0.0000001,37.6350343800652,-11.9163085930678
2067.5958845,751.9053439,1548.1868827,-1.5401007,0,36.9975256344915,-11.8970521124395
2069.5954936,753.9040156,1548.2482524,-1.5401013,-0.0000014,36.354147458454,-11.8005228231465
2071.5951028,755.9026731,1548.309616,-1.5401067,-0.0000043,35.705278415569,-11.6915672066629
2073.594712,757.9013311,1548.3709584,-1.5401249,-0.0000139,35.0450333764102,-11.6804179485639
2075.5943211,759.8999533,1548.4322467,-1.5401549,-0.0000098,34.3777800827272,-11.5829141149021
2077.5939303,761.8986704,1548.4935004,-1.5401586,0.0000068,33.704043664986,-11.4695421598049
2079.5935395,763.8972629,1548.5547879,-1.5401115,0.0000403,33.0178767917066,-11.4478297906826
2081.5931487,765.8959018,1548.6162425,-1.5399847,0.0000974,32.3252046437888,-11.3175445905877
2083.5927578,767.8946517,1548.6780928,-1.539713,0.0001765,31.626583547396,-11.1717006044829
2085.592367,769.8931683,1548.7406725,-1.539231,0.0003056,30.9174510891071,-11.0901682771539
2087.5919762,771.8917277,1548.8044817,-1.5384745,0.000465,30.2026781444441,-10.9238882153706
2089.5915854,773.8903977,1548.8701586,-1.5373595,0.0006524,29.482727038205,-10.7447428946547
2091.5911945,775.8886898,1548.9384672,-1.5358117,0.0008957,28.7530067151267,-10.6260264691705
2093.5908037,777.8869716,1549.010366,-1.5337568,0.0011777,28.0178791226944,-10.4355002533005
2095.5904129,779.8852931,1549.0869833,-1.5310866,0.0014967,27.2778132453314,-10.2326132243079
2097.590022,781.8830002,1549.1696322,-1.5276673,0.0019234,26.5292547573571,-10.0714028222877
2099.5896312,783.880525,1549.2599898,-1.523339,0.0024554,25.7781496053948,-9.82400983718189
2101.5892404,785.877852,1549.3601807,-1.5178046,0.003089,25.0249658301005,-9.56789013583675
2103.5888496,787.8740054,1549.472889,-1.5106594,0.0040579,24.2768398191372,-9.22279293215271
2105.5884587,789.8693547,1549.6018507,-1.5014328,0.0053052,23.5415383490246,-8.79194932785809
2107.5880679,791.8636652,1549.7520437,-1.4893226,0.0068125,22.81874988594,-8.37880758937888
2109.5876771,793.8547473,1549.9296696,-1.4736294,0.0088843,22.1481368691345,-7.54031827398555
2111.5872863,795.842519,1550.1426705,-1.4537168,0.0111333,21.5172839282838,-6.88796068840168
2113.5868954,797.8264735,1550.4000756,-1.4290296,0.0135346,20.9252612903688,-6.28296490053374
2115.5865046,799.8002368,1550.7103943,-1.4000211,0.0154929,20.4150536357753,-5.27406683231488
2117.5861138,801.7624946,1551.0813474,-1.3674639,0.0167513,19.9354469532016,-4.8390379799379
2119.5857229,803.7168163,1551.518781,-1.3336784,0.0169055,19.4892690319842,-4.3984691365073
2121.5853321,805.6459982,1552.021563,-1.2968555,0.0202274,19.0825882468815,-3.92237473228185
2123.5849413,807.563887,1552.6050909,-1.2530833,0.0229417,18.6886097123689,-3.72098738562797
2125.5845505,809.4494225,1553.2747605,-1.2053005,0.0249758,18.3111955552848,-3.49174486628833
2127.5841596,811.3041225,1554.0396672,-1.153512,0.0265055,17.9523531403737,-3.25386081389499
2129.5837688,813.1083732,1554.898743,-1.0986973,0.028256,17.6035638603195,-3.10098660586748
2131.583378,814.8633168,1555.8592655,-1.0408607,0.0296436,17.2725022056978,-2.88709617322026
2133.5829872,816.5635348,1556.9252965,-0.9805724,0.0301071,16.9502728945032,-2.75743411455287
2135.5825963,818.1865624,1558.0849324,-0.9200802,0.0305675,16.6562910714154,-2.4704125777421
2137.5822055,819.738086,1559.343293,-0.8583819,0.0313159,16.4436080985397,-1.76029020004353
2139.5818147,821.2129378,1560.702694,-0.7927368,0.0343474,16.4193273374883,-0.199523257537047
2141.5814238,822.5764246,1562.1437744,-0.7217567,0.037179,16.34089757113,-0.642469767072793
2143.581033,823.8360667,1563.686238,-0.6484602,0.0355684,16.517609167219,1.45190349465129
2145.5806422,824.987614,1565.3200792,-0.5805369,0.0322663,16.5768878323068,0.49054525351375
2147.5802514,826.0272608,1567.0186463,-0.5184899,0.0305506,16.6340662345377,0.47483010432885
2149.5798605,826.9694851,1568.7942312,-0.4573856,0.0300716,16.6873903593364,0.44429621516652
2151.5794697,827.8000054,1570.6181261,-0.3970944,0.0304199,16.7356643766476,0.403445113904931
2153.5790789,828.5213354,1572.4838315,-0.3436354,0.022357,17.0559294921472,2.70609594947558
2155.578688,829.1583278,1574.3773176,-0.3097749,0.0089463,17.5188934290744,4.00250632440288
2157.5782972,829.7634373,1576.2845247,-0.3110458,-0.0101117,18.132092259423,5.46635380677411
2159.5779064,830.3963155,1578.1756204,-0.3361651,-0.0145311,18.5356758536684,3.70035046048982
2161.5775156,831.0853182,1580.052237,-0.3686421,-0.0177163,18.7474487222562,1.97427433354475
2163.5771247,831.8423264,1581.9082214,-0.4067744,-0.0203034,18.7470183212338,-0.00403520291766389
2165.5767339,832.6725057,1583.7284206,-0.4499457,-0.0230311,18.519888758123,-2.11651764840534
2167.5763431,833.5893905,1585.5146661,-0.4994564,-0.025633,18.279376009629,-2.21310551878024
2169.5759523,834.5903963,1587.2408039,-0.5522026,-0.027521,18.0416290313871,-2.15922421121396
2171.5755614,835.6962368,1588.9269413,-0.6091122,-0.0288482,17.9002573900089,-1.27053919629123
2173.5751706,836.8852578,1590.5286613,-0.6688229,-0.0310632,17.8046554778116,-0.853531266259831
2175.5747798,838.1630575,1592.045564,-0.731487,-0.0316151,17.7205615424936,-0.747009791279151
2177.5743889,839.5446567,1593.4932505,-0.791253,-0.0275861,17.7991838385858,0.698297466858032
2179.5739981,840.999701,1594.8576328,-0.843358,-0.0256694,17.8387686445938,0.352749286102513
2181.5736073,842.5229717,1596.1457103,-0.8947401,-0.0269424,17.875276036224,0.326020358343751
2183.5732165,844.1181181,1597.3535642,-0.9515005,-0.0297266,17.9076088969929,0.28929728780326
2185.5728256,845.772921,1598.4576724,-1.0143521,-0.0328162,17.3932450227713,-4.54025838987683
2187.5724348,847.4950342,1599.4529345,-1.0783802,-0.0308828,17.9294276258866,4.73577601307061
2189.572044,849.3008267,1600.3519711,-1.1386365,-0.0284155,18.0180720356138,0.796791915306089
2191.5716532,851.1387543,1601.1399402,-1.1918483,-0.0252152,18.1980975594409,1.6302772817708
2193.5712623,853.0235409,1601.8384249,-1.2376334,-0.0188714,18.4859148529828,2.64008929765411
2195.5708715,854.9222831,1602.4613054,-1.2673932,-0.0114945,18.83128586488,3.22269955876795
2197.5704807,856.8426326,1603.0397337,-1.2883474,-0.0093434,19.2206080742658,3.70433568211808
2199.5700898,858.7653677,1603.5796278,-1.3054993,-0.0084919,19.6405699088987,4.08085050268211
2201.569699,860.693844,1604.0859649,-1.3226068,-0.0084884,20.0874534400031,4.43931728208513
2203.5693082,862.6373855,1604.562708,-1.3370336,-0.0059131,20.5805448270766,5.0142397011934
2205.5689174,864.5839658,1605.015646,-1.346824,-0.004338,21.0843601629663,5.24888015677442
2207.5685265,866.5344951,1605.4516283,-1.3546847,-0.003507,21.5946416241397,5.44564019871288
2209.5681357,868.4889533,1605.8742121,-1.3607013,-0.0025118,22.0880208344065,5.38908240323965
2211.5677449,870.4454701,1606.2869851,-1.3646826,-0.0014383,22.5711538649184,5.39513481250379
2213.5673541,872.4031287,1606.6941278,-1.3664365,-0.0003505,23.0456544401198,5.41235801965521
2215.5669632,874.3610298,1607.0997526,-1.3663157,0.0004709,23.506339704222,5.36250253033715
2217.5665724,876.3185283,1607.5071721,-1.3646536,0.0011384,23.9573241951379,5.35238993215671
2219.5661816,878.2754576,1607.9191146,-1.361799,0.0016872,24.4007532797046,5.36189222025744
2221.5657907,880.2306829,1608.3375111,-1.3580495,0.0020629,24.8326661064334,5.31717557611483
2223.5653999,882.1841354,1608.7639298,-1.3536184,0.0023382,25.2557598582967,5.29906045299804
2225.5650091,884.1359578,1609.1995592,-1.3487175,0.0025465,25.6724237736041,5.30602089437316
2227.5646183,886.0852474,1609.6450199,-1.3435,0.0026721,26.0795791802944,5.26880647721961
2229.5642274,888.032049,1610.1008517,-1.3380696,0.0027446,26.4788405716806,5.24716250771957
2231.5638366,889.9766798,1610.5674461,-1.3325323,0.0027831,26.872630233705,5.25334091705664
2233.5634458,891.9184536,1611.0447812,-1.3269728,0.0027775,27.2584838330067,5.22269181319238
2235.563055,893.857438,1611.5328527,-1.3214504,0.0027372,27.6373094315834,5.19999901550726
2237.5626641,895.7940349,1612.0316095,-1.3160313,0.0026753,28.0114429623551,5.20603357330851
2239.5622733,897.7277629,1612.5406627,-1.3107725,0.0025846,28.3788608388795,5.18071373126747
2241.5618825,899.6587244,1613.0596657,-1.3057097,0.0024746,28.7400313018061,5.15842213475991
2243.5614916,901.5873476,1613.5882865,-1.3008782,0.0023547,29.0971334733748,5.164453677121
2245.5611008,903.5133326,1614.1259427,-1.2963005,0.0022241,29.4484504908732,5.14301993260022
2247.56071,905.436812,1614.6721309,-1.2919854,0.0020914,29.794177266638,5.12144140025851
2249.5603192,907.3581881,1615.2264151,-1.2879385,0.00195,30.1363148091841,5.12711965978317
2251.5599283,909.2772971,1615.7881523,-1.2842029,0.0017865,30.4733567183845,5.10799821016374
2253.5595375,911.1943933,1616.3567636,-1.2807565,0.0016716,30.8053536501366,5.08707997144623
2255.5591467,913.109582,1616.9317815,-1.2775141,0.0015709,31.1341446098921,5.09228180178663
2257.5587559,915.022914,1617.5127992,-1.2744756,0.0014682,31.458399964271,5.07498358238329
2259.558365,916.9345287,1618.0994297,-1.2716443,0.0013632,31.7780328341527,5.05409844765253
2261.5579742,918.8445427,1618.6912703,-1.2690234,0.0012604,32.0947336301242,5.05812735312022
2263.5575834,920.7530599,1619.2879262,-1.266598,0.0011655,32.4072936895615,5.04117441869799
2265.5571925,922.660172,1619.8890284,-1.2643569,0.0010775,32.7147950442316,5.00726129536636
2267.5568017,924.5659951,1620.4942418,-1.2622875,0.0009942,33.0180837898076,4.98498465717146
2269.5564109,926.4706099,1621.103245,-1.2603758,0.0009178,33.3142903431331,4.91298097543601
2271.5560201,928.3740888,1621.7157408,-1.2586116,0.0008482,33.6032699234802,4.83539695749112
2273.5556292,930.2765446,1622.3314703,-1.2569826,0.0007826,33.8877918584462,4.8016103475165
2275.5552384,932.178031,1622.9501771,-1.2554779,0.0007224,34.1661626768905,4.73698436233862
2277.5548476,934.078602,1623.5716259,-1.2540893,0.0006676,34.43814058923,4.66562545817077
2279.5544567,935.9783665,1624.1956196,-1.2528072,0.0006161,34.7061925907391,4.63447503362011
2281.5540659,937.8773561,1624.8219531,-1.2516225,0.0005689,34.9688444209671,4.57596314128128
2283.5536751,939.7756081,1625.4504403,-1.2505286,0.0005261,35.2257917861592,4.50996295276981
2285.5532843,941.6732278,1626.0809344,-1.2495177,0.000486,35.479250325934,4.48107478412467
2287.5528934,943.5702282,1626.7132718,-1.2485824,0.0004494,35.727923761607,4.42769854991105
2289.5525026,945.4666324,1627.3473062,-1.2477175,0.0004164,35.9714698307786,4.3663795584183
2291.5521118,947.3625416,1627.9829307,-1.2469167,0.0003853,36.2118913997073,4.3394571693263
2293.551721,949.2579544,1628.6200147,-1.2461745,0.0003571,36.4480377491319,4.29043260501872
2295.5513301,951.1528824,1629.2584432,-1.2454866,0.0003315,36.6795468765746,4.23325321651168
2297.5509393,953.0474229,1629.8981398,-1.2448484,0.0003075,36.9082389607817,4.20805828342262
2299.5505485,954.9415632,1630.5389997,-1.2442554,0.0002856,37.133082824061,4.1627476089846
2301.5501576,956.8353066,1631.1809316,-1.2437047,0.0002657,37.353710747332,4.109269800975
2303.5497668,958.7287458,1631.8238823,-1.2431925,0.000247,37.5717834100635,4.0855988303579
2305.549376,960.6218608,1632.4677665,-1.2427156,0.0002299,37.7863687624024,4.04347900467982
2307.5489852,962.5146482,1633.1125111,-1.2422717,0.0002144,37.9971035874122,3.99333449362798
2309.5485943,964.4071967,1633.7580799,-1.241858,0.0001998,38.2055082561871,3.97102115634912
2311.5482035,966.2994807,1634.4044028,-1.2414721,0.0001863,38.4107330348924,3.93165603663636
2313.5478127,968.1914924,1635.0514204,-1.241112,0.000174,38.6124270245402,3.88453615028044
2315.5474219,970.0833163,1635.6991092,-1.2407759,0.0001625,38.8119856803907,3.86343284713145
2317.547031,971.9749234,1636.3474107,-1.2404617,0.0001518,39.0086283751239,3.82646169535597
2319.5466402,973.8663023,1636.9962758,-1.2401682,0.000142,39.2020218402832,3.7820961859746
2321.5462494,975.7575341,1637.6456909,-1.2398937,0.0001328,39.3934501099366,3.76208391070139
2323.5458585,977.6485874,1638.2956061,-1.2396367,0.0001242,39.5821901544232,3.72719494446489
2325.5454677,979.5394473,1638.9459804,-1.2393963,0.0001164,39.7679307470995,3.68535473961401
2327.5450769,981.4301937,1639.5968077,-1.2391713,0.0001089,39.9518554960206,3.6663268174622
2329.5446861,983.3207921,1640.2480447,-1.2389605,0.000102,40.1332898619879,3.6332593317301
2331.5442952,985.2112244,1640.8996559,-1.238763,0.0000956,40.3119475692028,3.59374281598788
2333.5439044,987.1015723,1641.5516426,-1.2385779,0.0000895,40.4889210962703,3.57560235216112
2335.5435136,988.9917968,1642.2039654,-1.2384049,0.0000835,40.6635769882747,3.54413300892404
2337.5431228,990.8818733,1642.8565908,-1.2382434,0.0000782,40.8356559277067,3.50676061219999
2339.5427319,992.7718982,1643.5095287,-1.2380938,0.0000682,41.0061664611089,3.48940520177811
2341.5423411,994.6618263,1644.1627176,-1.2379785,0.0000472,41.1745077133817,3.45927534319052
2343.5419503,996.5516865,1644.8160928,-1.2378872,0.0000486,41.3404514344366,3.42387886685216
2345.5415594,998.4414908,1645.4696545,-1.2377833,0.0000541,41.504933733464,3.40731581393275
2347.5411686,1000.3312075,1646.1234133,-1.2376737,0.0000555,41.667386604846,3.37855573440418
2349.5407778,1002.2208547,1646.7773809,-1.2375649,0.0000524,41.8276079645965,3.3450740180342
2351.540387,1004.1104314,1647.4315457,-1.2374644,0.0000483,41.9864604899124,3.32916962749418
2353.5399961,1005.9999456,1648.0858934,-1.2373714,0.0000448,42.1434014489056,3.30150058144964
2355.5396053,1007.889404,1648.7404112,-1.2372853,0.0000412,42.2982577322373,3.26971927793512
2357.5392145,1009.7788049,1649.3950836,-1.2372065,0.0000377,42.4518292813008,3.25443645336712
2359.5388237,1011.6681572,1650.0498986,-1.2371347,0.0000341,42.6035989275522,3.22783878245254
2361.5384328,1013.5574686,1650.7048439,-1.23707,0.0000305,42.7534170352367,3.19763162938684
2363.538042,1015.4467352,1651.3599029,-1.2370125,0.0000269,42.9020269162605,3.18293327883213
2365.5376512,1017.3359673,1652.0150636,-1.2369626,0.0000231,43.048934660151,3.15733240535373
2367.5372603,1019.2251749,1652.6703134,-1.2369204,0.000019,43.1940113069569,3.12857083206126
2369.5368695,1021.1143504,1653.3256327,-1.2368865,0.0000148,43.3379492422383,3.11441649130823
2371.5364787,1023.0035077,1653.9810083,-1.2368613,0.0000103,43.4802760084501,3.08974304783553
2373.5360879,1024.8926594,1654.6364254,-1.2368456,0.0000054,43.6208811231319,3.06231542328545
2375.535697,1026.7817938,1655.2918592,-1.2368399,0.0000001,43.7604106479698,3.04866339139539
2377.5353062,1028.6709301,1655.9472942,-1.2368453,-0.0000056,43.8984125742678,3.02486267358713
2379.5349154,1030.5600843,1656.6027115,-1.2368626,-0.0000118,44.034792297793,2.9986624809329
2381.5345246,1032.4492398,1657.2580792,-1.2368928,-0.0000185,44.170154159417,2.98547980197812
2383.5341337,1034.3384231,1657.9133779,-1.2369371,-0.0000258,44.3040652949386,2.96249981846934
2385.5337429,1036.2276534,1658.5685834,-1.2369965,-0.0000338,44.4364444795234,2.93742305335865
2387.5333521,1038.1169097,1659.2236549,-1.2370723,-0.0000421,44.5678586362467,2.9246778417284
2389.5329612,1040.006226,1659.8785686,-1.2371655,-0.0000511,44.6978932411858,2.90247648402128
2391.5325704,1041.8956254,1660.5332946,-1.2372772,-0.0000607,44.8264778494781,2.87842649186387
2393.5321796,1043.7850813,1661.1877834,-1.2374082,-0.0000705,44.9541457696319,2.86608640517488
2395.5317888,1045.6746359,1661.842008,-1.2375593,-0.0000806,45.0805002142183,2.84462526148115
2397.5313979,1047.564315,1662.4959347,-1.2377306,-0.0000908,45.2054793186947,2.82151668263532
2399.5310071,1049.4540849,1663.1495089,-1.2379222,-0.0001007,45.3295863797831,2.80955922019216
2401.5306163,1051.3439948,1663.8027054,-1.2381331,-0.0001103,45.4524415428336,2.7888051431471
2403.5302254,1053.2340701,1664.4554932,-1.2383622,-0.0001186,45.5739897242653,2.76656502081702
2405.5298346,1055.124268,1665.1078216,-1.2386072,-0.000126,45.6947071113256,2.75496797133865
2407.5294438,1057.0146401,1665.7596779,-1.2388647,-0.0001316,45.8142313791899,2.73491912222507
2409.529053,1058.9052072,1666.4110462,-1.2391311,-0.0001342,45.9324909240345,2.71301152759359
2411.5286621,1060.7959129,1667.0618949,-1.2394009,-0.0001349,46.0372245549783,2.40855131110049
2413.5282713,1062.6868056,1667.7122384,-1.2396688,-0.000133,46.1072523594586,1.61348412812441
2415.5278805,1064.5778967,1668.3620888,-1.2399308,-0.0001286,46.1109678388532,0.0856754652249297
2417.5274897,1066.4691155,1669.0114394,-1.2401827,-0.0001227,46.0651749092209,-1.05546014157199
2419.5270988,1068.3605062,1669.6603313,-1.2404198,-0.0001145,45.9396215706755,-2.88844188602653
2421.526708,1070.2520736,1670.308801,-1.2406386,-0.0001039,45.7194014384733,-5.04727677903417
2423.5263172,1072.1437316,1670.9568625,-1.240835,-0.0000916,45.4382915420462,-6.40758445007303
2425.5259263,1074.035522,1671.6045835,-1.2410027,-0.0000762,45.0692880033405,-8.35103649306596
2427.5255355,1075.9274473,1672.2520286,-1.2411397,-0.000061,44.6167018561907,-10.1496423910837
2429.5251447,1077.8193995,1672.8992257,-1.2412443,-0.0000376,44.1184480973612,-11.0553157098522
2431.5247539,1079.7114099,1673.5462917,-1.2412747,0.0000072,43.5637474066563,-12.1617200022389
2433.524363,1081.603348,1674.1933516,-1.2412368,0.0000246,42.9851956681145,-12.5207075435061
2435.5239722,1083.4952888,1674.8405153,-1.2411811,0.0000235,42.3980561041264,-12.5354207255683
2437.5235814,1085.3872561,1675.4877778,-1.2411622,-0.0000046,41.8061557039218,-12.4625618516132
2439.5231906,1087.2791285,1676.1349736,-1.2412264,-0.0000672,41.2106188264909,-12.3623032636138
2441.5227997,1089.1712509,1676.7819685,-1.2414436,-0.0001773,40.6154037633162,-12.1784005696707
2443.5224089,1091.0635618,1677.428244,-1.2420042,-0.0003833,40.0235768039819,-11.9334124570362
2445.5220181,1092.9562673,1678.0729835,-1.2430698,-0.0007086,39.4452325625014,-11.4923276694301
2447.5216272,1094.8500538,1678.7150944,-1.2448577,-0.001112,38.8793696268597,-11.082413389658
2449.5212364,1096.7452242,1679.3529373,-1.2476002,-0.0016307,38.3358978269086,-10.4931304543908
2451.5208456,1098.6423495,1679.9845253,-1.2514408,-0.0022285,37.825159032763,-9.72650214385985
2453.5204548,1100.542447,1680.6077108,-1.2565174,-0.0028512,37.3364078332179,-9.1856213617722
2455.5200639,1102.4460099,1681.2200318,-1.2628495,-0.0034818,36.8810436809248,-8.45064340177833
2457.5196731,1104.3536283,1681.8190559,-1.2704022,-0.0040615,36.4583854812611,-7.750892297866
2459.5192823,1106.2662688,1682.4026379,-1.2790804,-0.0045985,36.0543255022916,-7.32630267830269
